concept_id,concept,best_decoder_latent,max_dec_cos,n_positive_probe,target_signal_variance,target_residual_variance,target_residual_explained,best_latent_pos_activation,best_latent_neg_activation,best_latent_selectivity,best_latent_pos_neg_ratio,max_dec_grad_proj,mean_dec_grad_proj,best_grad_latent,max_dec_grad_norm,mean_dec_grad_norm,target_total_grad_ratio,condition,step,loss,recon_loss,l1_loss,l1_coef,group,layer,scale,seed,sae_latents
0,random_0,349,0.12641024589538574,274,3.3235242881346494e-05,0.03495970740914345,-1050.886591654133,0.4780343174934387,0.503104031085968,-0.025551659838096444,0.9501699021569864,7.831661059753969e-05,2.3195301764644682e-05,483,0.0016599862137809396,0.0009306154679507017,0.08415571544909321,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
1,random_1,73,0.11134956777095795,303,3.307788210804574e-05,0.04133877903223038,-1248.7407677873825,0.4909029006958008,0.4307495057582855,0.06526689873927315,1.1396481777388003,0.00010778046998893842,3.460399602772668e-05,339,0.0016599862137809396,0.0009306154679507017,0.11581633186311023,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
2,random_2,423,0.13926705718040466,309,3.466136331553571e-05,0.03671983629465103,-1058.3880829495417,0.3427550494670868,0.34441226720809937,-0.002411665509521403,0.9951882442912706,0.00011330484267091379,2.2586762497667223e-05,106,0.0016599862137809396,0.0009306154679507017,0.12175258895993699,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
3,random_3,13,0.12452743202447891,311,3.5080120142083615e-05,0.02886619046330452,-821.8646174392882,0.4100145399570465,0.4154379069805145,-0.0065701749118159715,0.9869453971296452,8.519898256054148e-05,1.9525417883414775e-05,114,0.0016599862137809396,0.0009306154679507017,0.0915512211038207,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
4,random_4,8,0.1266825944185257,287,3.273486072430387e-05,0.042369287461042404,-1293.3169828509,0.35206732153892517,0.2924964725971222,0.09242040673017596,1.203663436950982,0.00010051054414361715,2.9581522539956495e-05,214,0.0016599862137809396,0.0009306154679507017,0.10800437720742592,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
5,random_5,209,0.1270303577184677,294,3.299918171251193e-05,0.028272222727537155,-855.7552406932034,0.42312896251678467,0.38727784156799316,0.044238424857371776,1.092572066292041,0.00010870993719436228,2.0462652173591778e-05,18,0.0016599862137809396,0.0009306154679507017,0.11681509798771791,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
6,random_6,89,0.11425444483757019,329,3.1761228456161916e-05,0.04397708922624588,-1383.6154566196742,0.4683748781681061,0.4582718312740326,0.010902803282091948,1.0220459473704215,0.0001017212271108292,2.693534770514816e-05,24,0.0016599862137809396,0.0009306154679507017,0.10930532588881538,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
7,random_7,314,0.11674872785806656,310,3.3205331419594586e-05,0.02406734973192215,-723.8037582578128,0.5351622104644775,0.5444823503494263,-0.008632600150920617,0.9828825494383923,0.00011603991879383102,2.873923585866578e-05,101,0.0016599862137809396,0.0009306154679507017,0.12469158601529554,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
8,random_8,198,0.11282896995544434,285,2.9909913791925646e-05,0.027620980516076088,-922.4723906178607,0.40535566210746765,0.4728902280330658,-0.07689710355014641,0.8571876294031768,8.901006367523223e-05,1.9963168597314507e-05,54,0.0016599862137809396,0.0009306154679507017,0.09564644758763131,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
9,random_9,132,0.11536551266908646,298,3.229874710086733e-05,0.044008586555719376,-1361.5477500949205,0.5746251940727234,0.5767507553100586,-0.0018461052795254252,0.9963145757835404,9.274986950913444e-05,2.1897478291066363e-05,4,0.0016599862137809396,0.0009306154679507017,0.0996650846710219,std_L1_mixed,50,0.03839689493179321,0.03792397677898407,0.47291743755340576,0.001,random,8,0.05,0,512
0,random_0,349,0.12729808688163757,274,3.3235242881346494e-05,0.007653151638805866,-229.27216728508043,0.520320475101471,0.5376594066619873,-0.016388715603673283,0.9677510687561957,4.117670323466882e-05,1.1430749509599991e-05,10,0.0007495940662920475,0.0004281298606656492,0.09617806866932828,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
1,random_1,73,0.1185401901602745,303,3.307788210804574e-05,0.01476268284022808,-445.3007137429922,0.5151609778404236,0.45491287112236023,0.06210672121654886,1.1324387574372907,4.843512942898087e-05,1.131965564127313e-05,392,0.0007495940662920475,0.0004281298606656492,0.11313186433794381,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
2,random_2,423,0.13681946694850922,309,3.466136331553571e-05,0.009077425114810467,-260.8888579276678,0.3689596652984619,0.37398114800453186,-0.0067589268869965346,0.9865728724600369,3.114350693067536e-05,7.701720278419089e-06,33,0.0007495940662920475,0.0004281298606656492,0.07274313174397791,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
3,random_3,13,0.12457645684480667,311,3.5080120142083615e-05,0.007909181527793407,-224.46049643783056,0.41859275102615356,0.42723119258880615,-0.010213049093411019,0.9797803823543133,3.284488047938794e-05,7.567701686639339e-06,484,0.0007495940662920475,0.0004281298606656492,0.07671709782542187,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
4,random_4,8,0.12358278781175613,287,3.273486072430387e-05,0.01377533096820116,-419.81530950759196,0.3555537164211273,0.298469215631485,0.0872821075824741,1.1912575431147585,5.051585685578175e-05,1.6224150385824032e-05,128,0.0007495940662920475,0.0004281298606656492,0.1179919024084156,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
5,random_5,209,0.12699154019355774,294,3.299918171251193e-05,0.008621354587376118,-260.2596397457824,0.46198418736457825,0.42404380440711975,0.042820749323489844,1.08947276594638,3.4180997317889705e-05,8.41841938381549e-06,437,0.0007495940662920475,0.0004281298606656492,0.07983791923531738,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
6,random_6,89,0.11471149325370789,329,3.1761228456161916e-05,0.009669688530266285,-303.44944027159795,0.4716658592224121,0.46532902121543884,0.006762937633536195,1.0136179511310985,4.060033097630367e-05,1.1073829227825627e-05,405,0.0007495940662920475,0.0004281298606656492,0.09483181298858047,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
7,random_7,314,0.11144525557756424,310,3.3205331419594586e-05,0.00934659969061613,-280.4788773233503,0.5524164438247681,0.5849763751029968,-0.028626812522568334,0.9443397338637936,4.571231693262234e-05,1.2041754416713957e-05,257,0.0007495940662920475,0.0004281298606656492,0.10677208255172277,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
8,random_8,198,0.11597707867622375,285,2.9909913791925646e-05,0.00985674001276493,-328.5475791668191,0.44993072748184204,0.5262486934661865,-0.07818026437027807,0.8549773605489781,4.871148121310398e-05,9.818231774261221e-06,238,0.0007495940662920475,0.0004281298606656492,0.11377735022637951,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
9,random_9,158,0.11582490801811218,298,3.229874710086733e-05,0.009788449853658676,-302.05972922200726,0.6054167151451111,0.5917003750801086,0.011457809818623356,1.0231812086164949,6.870379002066329e-05,1.3056390343990643e-05,375,0.0007495940662920475,0.0004281298606656492,0.16047418358852522,std_L1_mixed,100,0.011466139927506447,0.010975373908877373,0.49076640605926514,0.001,random,8,0.05,0,512
0,random_0,386,0.13027969002723694,274,3.3235242881346494e-05,0.0037731395568698645,-112.52826446348313,0.4214649498462677,0.4628790616989136,-0.046830318115663336,0.9105292842455744,3.05806752294302e-05,9.18239493330475e-06,154,0.0005067951278761029,0.00029105666908435524,0.10506776986271156,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
1,random_1,73,0.12060720473527908,303,3.307788210804574e-05,0.006935648154467344,-208.67630037909962,0.5406869053840637,0.47878962755203247,0.060714764121758864,1.1292786288118122,3.2574727811152115e-05,9.149154720944352e-06,10,0.0005067951278761029,0.00029105666908435524,0.11191885003601248,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
2,random_2,423,0.13326145708560944,309,3.466136331553571e-05,0.003882637480273843,-111.01629124949332,0.39070460200309753,0.39769282937049866,-0.008863838212394231,0.9824280533226027,2.7449721528682858e-05,5.433121259557083e-06,62,0.0005067951278761029,0.00029105666908435524,0.0943105736787522,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
3,random_3,13,0.12115717679262161,311,3.5080120142083615e-05,0.0036138207651674747,-102.01619970269088,0.440351277589798,0.4498022794723511,-0.01061727125775057,0.978988519836927,1.9468752725515515e-05,5.465329650178319e-06,131,0.0005067951278761029,0.00029105666908435524,0.06688990401722456,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
4,random_4,8,0.12152742594480515,287,3.273486072430387e-05,0.006091372109949589,-185.08210907538592,0.3605571985244751,0.30578115582466125,0.0822045459641481,1.1791347500166938,3.3279036870226264e-05,8.771544344199356e-06,67,0.0005067951278761029,0.00029105666908435524,0.11433868483612211,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
5,random_5,209,0.12397847324609756,294,3.299918171251193e-05,0.003933596424758434,-118.20284387125069,0.4749769866466522,0.4352229833602905,0.04367611970949336,1.0913416659800697,3.4711541957221925e-05,1.2682105079875328e-05,62,0.0005067951278761029,0.00029105666908435524,0.11926042425745366,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
6,random_6,89,0.11309604346752167,329,3.1761228456161916e-05,0.0046269758604466915,-144.67999852880453,0.48812416195869446,0.4796968102455139,0.008707552190062341,1.0175680583183089,2.211505125160329e-05,5.5695695664326195e-06,138,0.0005067951278761029,0.00029105666908435524,0.07598194277833872,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
7,random_7,420,0.10792739689350128,310,3.3205331419594586e-05,0.004408744629472494,-131.7721877246101,0.47826138138771057,0.442905455827713,0.03838167392462534,1.0798272279027388,2.5148405256913975e-05,7.690043275943026e-06,29,0.0005067951278761029,0.00029105666908435524,0.08640381012270003,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
8,random_8,198,0.11722966283559799,285,2.9909913791925646e-05,0.0040956600569188595,-135.93319039559773,0.4743526577949524,0.5590605735778809,-0.08196906367330713,0.8484816703749458,2.4530216251150705e-05,5.372821306082187e-06,14,0.0005067951278761029,0.00029105666908435524,0.08427986290106754,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
9,random_9,158,0.11880842596292496,298,3.229874710086733e-05,0.0041258973069489,-126.74170980447708,0.6195098757743835,0.6093224287033081,0.008290347634132292,1.0167192875626823,2.2889653337188065e-05,7.056368758640019e-06,283,0.0005067951278761029,0.00029105666908435524,0.07864328733835267,std_L1_mixed,150,0.005043679848313332,0.004533217288553715,0.5104625225067139,0.001,random,8,0.05,0,512
0,random_0,386,0.13127358257770538,274,3.3235242881346494e-05,0.002688302192837,-79.88709089767887,0.42028987407684326,0.462283730506897,-0.047581137410118275,0.9091599752480864,1.8577180526335724e-05,4.810370683117071e-06,299,0.0003891044179908931,0.0002264152280986309,0.08204916515683289,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
1,random_1,73,0.12077852338552475,303,3.307788210804574e-05,0.003300838638097048,-98.789899713811,0.5560924410820007,0.4905461370944977,0.06262553734207414,1.1336190170399532,1.8910737708210945e-05,5.359889200917678e-06,243,0.0003891044179908931,0.0002264152280986309,0.08352237516661504,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
2,random_2,423,0.1297614723443985,309,3.466136331553571e-05,0.0019004631321877241,-53.829438186191354,0.39473751187324524,0.40328773856163025,-0.01071423062939844,0.9787986698855089,1.7334012227365747e-05,4.411717782204505e-06,324,0.0003891044179908931,0.0002264152280986309,0.07655850843767542,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
3,random_3,13,0.1200612485408783,311,3.5080120142083615e-05,0.0019411020912230015,-54.33339190480651,0.4531349539756775,0.4623621106147766,-0.010078848851840266,0.9800434200214536,2.248130113002844e-05,7.2467646532459185e-06,305,0.0003891044179908931,0.0002264152280986309,0.09929235422691089,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
4,random_4,8,0.12031596899032593,287,3.273486072430387e-05,0.003107564290985465,-93.9313400850038,0.35545381903648376,0.30179324746131897,0.08164444315385888,1.1778057005864107,2.8019549063174054e-05,7.52568848838564e-06,38,0.0003891044179908931,0.0002264152280986309,0.12375293470638493,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
5,random_5,209,0.12134641408920288,294,3.299918171251193e-05,0.0023489207960665226,-70.18118095621527,0.4737962484359741,0.43495050072669983,0.04274650480741967,1.0893107071983252,2.0341589333838783e-05,4.960623755323468e-06,197,0.0003891044179908931,0.0002264152280986309,0.0898419660851417,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
6,random_6,89,0.11263509094715118,329,3.1761228456161916e-05,0.0026165868621319532,-81.38304709656998,0.4986819326877594,0.49010664224624634,0.008672521681756062,1.0174967640251587,2.1395097064669244e-05,5.447044713946525e-06,454,0.0003891044179908931,0.0002264152280986309,0.09449495579358366,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
7,random_7,361,0.10942944884300232,310,3.3205331419594586e-05,0.0026691032107919455,-79.38176450288744,0.4425790011882782,0.45859357714653015,-0.01777082011320803,0.9650789142999181,2.0017709175590426e-05,5.9994163166265935e-06,259,0.0003891044179908931,0.0002264152280986309,0.08841149623760652,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
8,random_8,198,0.11687752604484558,285,2.9909913791925646e-05,0.002112864051014185,-69.640925115058,0.4858531653881073,0.5731969475746155,-0.08247370005695431,0.8476199305800776,2.2436523067881353e-05,4.727068699139636e-06,510,0.0003891044179908931,0.0002264152280986309,0.09909458457013758,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
9,random_9,158,0.12029267102479935,298,3.229874710086733e-05,0.0023572612553834915,-71.9830533376057,0.6221340894699097,0.6139039993286133,0.006658443739959435,1.0134061351876444,3.496775752864778e-05,1.1775591701734811e-05,305,0.0003891044179908931,0.0002264152280986309,0.15444083716389564,std_L1_mixed,200,0.002957176184281707,0.002447499195113778,0.5096769332885742,0.001,random,8,0.05,0,512
0,random_0,386,0.1311260312795639,274,3.3235242881346494e-05,0.002280153799802065,-67.60650121727605,0.41857627034187317,0.45929792523384094,-0.046386662956183246,0.9113393251566976,1.9580791558837518e-05,4.909988092549611e-06,154,0.0003676779742818326,0.00020079532987438142,0.09751616969165165,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
1,random_1,73,0.12042221426963806,303,3.307788210804574e-05,0.001989413285627961,-59.14330721012988,0.5671936869621277,0.49958327412605286,0.0633782080682787,1.1353335969884366,1.5466568584088236e-05,4.141067620366812e-06,130,0.0003676779742818326,0.00020079532987438142,0.07702653501322797,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
2,random_2,423,0.12792114913463593,309,3.466136331553571e-05,0.0013266621390357614,-37.274954412026204,0.40105652809143066,0.4101249873638153,-0.011179321752052109,0.97788852342414,2.6182917281403206e-05,8.533812433597632e-06,305,0.0003676779742818326,0.00020079532987438142,0.13039604639902394,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
3,random_3,13,0.12013912200927734,311,3.5080120142083615e-05,0.001158625935204327,-32.02799128063414,0.4609399139881134,0.4698682129383087,-0.009591986356798544,0.9809982703355371,1.6777325072325766e-05,4.332545813667821e-06,282,0.0003676779742818326,0.00020079532987438142,0.0835543585563837,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
4,random_4,249,0.12246991693973541,287,3.273486072430387e-05,0.0018786633154377341,-56.39029329831956,0.5033393502235413,0.5036550164222717,-0.00031347364598193487,0.9993732293292634,3.450052463449538e-05,6.964217845961684e-06,154,0.0003676779742818326,0.00020079532987438142,0.17181935697538248,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
5,random_5,209,0.12054920196533203,294,3.299918171251193e-05,0.0017951971385627985,-53.40126060704327,0.4706743657588959,0.43340247869491577,0.04122645865820502,1.0859982995857156,2.706016857700888e-05,9.236862752004527e-06,128,0.0003676779742818326,0.00020079532987438142,0.13476492933960632,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
6,random_6,89,0.11310076713562012,329,3.1761228456161916e-05,0.0017511837650090456,-54.13589350897443,0.5003913640975952,0.49260324239730835,0.007843065381137276,1.015810110189864,1.890583007480018e-05,5.715381121262908e-06,473,0.0003676779742818326,0.00020079532987438142,0.09415472955707203,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
7,random_7,361,0.11212050914764404,310,3.3205331419594586e-05,0.0017382936784997582,-51.34983515701788,0.4383556842803955,0.45491787791252136,-0.018541009325359264,0.9635929822233971,2.374508767388761e-05,6.36379672869225e-06,489,0.0003676779742818326,0.00020079532987438142,0.11825517839726392,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
8,random_8,198,0.11634472757577896,285,2.9909913791925646e-05,0.0013608026783913374,-44.49670862849445,0.4883294999599457,0.5773841738700867,-0.08356341413398242,0.8457618230668774,2.5564302632119507e-05,9.762498848431278e-06,184,0.0003676779742818326,0.00020079532987438142,0.127315224516414,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
9,random_9,158,0.12111838907003403,298,3.229874710086733e-05,0.0014536543749272823,-44.006523794284355,0.6200218200683594,0.6117991209030151,0.00667523892888823,1.0134401779113473,2.1503614334505983e-05,7.861113772378303e-06,128,0.0003676779742818326,0.00020079532987438142,0.10709220299529153,std_L1_mixed,250,0.0022384473122656345,0.001728398259729147,0.5100489854812622,0.001,random,8,0.05,0,512
0,random_0,386,0.1304277628660202,274,3.3235242881346494e-05,0.002003274392336607,-59.27560379844115,0.41698676347732544,0.4573575258255005,-0.04617261458714307,0.911730387747283,1.5492150851059705e-05,4.0732825254963245e-06,376,0.00028334601665847003,0.00017985932936426252,0.086134818914782,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
1,random_1,73,0.12000198662281036,303,3.307788210804574e-05,0.0014342762297019362,-42.36058099658343,0.5681686401367188,0.5007144808769226,0.0631071417469449,1.1347157921107112,1.8518658180255443e-05,5.673450687027071e-06,190,0.00028334601665847003,0.00017985932936426252,0.102961898850342,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
2,random_2,423,0.12707707285881042,309,3.466136331553571e-05,0.0011280759936198592,-31.545631595760348,0.4030334949493408,0.4120689928531647,-0.011085106386231563,0.9780728279941903,1.150007483374793e-05,2.7131968636240344e-06,93,0.00028334601665847003,0.00017985932936426252,0.0639392730444245,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
3,random_3,13,0.1207573413848877,311,3.5080120142083615e-05,0.0008665075292810798,-23.700813482698614,0.46441394090652466,0.4730323553085327,-0.009193501904983694,0.9817804762758956,1.5396528397104703e-05,4.460393483896041e-06,286,0.00028334601665847003,0.00017985932936426252,0.08560316757503032,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
4,random_4,249,0.12524865567684174,287,3.273486072430387e-05,0.0014244962949305773,-42.516184883498845,0.5020630359649658,0.5026593804359436,-0.0005935415148579821,0.9988136012530062,1.4202641068550292e-05,3.951407506974647e-06,207,0.00028334601665847003,0.00017985932936426252,0.07896527269275497,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
5,random_5,209,0.12025405466556549,294,3.299918171251193e-05,0.001435919781215489,-42.513798318133716,0.46343931555747986,0.42714712023735046,0.040750895650269355,1.084964132382121,1.4904330782883335e-05,4.264460130798398e-06,493,0.00028334601665847003,0.00017985932936426252,0.08286659776114,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
6,random_6,89,0.11394648253917694,329,3.1761228456161916e-05,0.0013744099996984005,-42.27319890419905,0.4991830885410309,0.49223023653030396,0.007013070900671971,1.0141251823912427,1.2913164937344845e-05,3.2034954529081006e-06,510,0.00028334601665847003,0.00017985932936426252,0.07179591356863325,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
7,random_7,361,0.11400045454502106,310,3.3205331419594586e-05,0.001420981134288013,-41.79376325259996,0.43607649207115173,0.4522419571876526,-0.01819782640787292,0.9642548098376876,2.1028472474426962e-05,8.891471225069836e-06,240,0.00028334601665847003,0.00017985932936426252,0.11691621686703028,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
8,random_8,198,0.11611410975456238,285,2.9909913791925646e-05,0.000986808561719954,-31.992690503630207,0.48475712537765503,0.5736060738563538,-0.0839493925180971,0.8451045744121694,2.3316943043028004e-05,7.91336515248986e-06,154,0.00028334601665847003,0.00017985932936426252,0.12963988576964594,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
9,random_9,158,0.12142235040664673,298,3.229874710086733e-05,0.0011665454367175698,-35.11735764725333,0.6140403747558594,0.606080949306488,0.006523470434592546,1.0131325944614378,9.438825145480223e-06,2.2151316443341784e-06,107,0.00028334601665847003,0.00017985932936426252,0.052478929652212736,std_L1_mixed,300,0.0018420785199850798,0.0013295500539243221,0.5125284194946289,0.001,random,8,0.05,0,512
