concept_id,concept,best_decoder_latent,max_dec_cos,n_positive_probe,target_signal_variance,target_residual_variance,target_residual_explained,best_latent_pos_activation,best_latent_neg_activation,best_latent_selectivity,best_latent_pos_neg_ratio,max_dec_grad_proj,mean_dec_grad_proj,best_grad_latent,max_dec_grad_norm,mean_dec_grad_norm,target_total_grad_ratio,condition,step,loss,recon_loss,l1_loss,l1_coef,group,layer,scale,seed,sae_latents
4,weather,212,0.12213271111249924,491,3.063455005758442e-05,0.09265348315238953,-3023.4766106814095,0.3959723114967346,0.435455322265625,-0.04748821026712878,0.9093293436930381,0.0001937044144142419,4.399972385726869e-05,42,0.001653430750593543,0.0009280722588300705,0.20871695319253383,std_L1_mixed,50,0.03837229683995247,0.03789952024817467,0.47277671098709106,0.001,strong,8,0.05,0,512
5,food,198,0.13861589133739471,506,3.1923580536386e-05,0.07197979837656021,-2253.753223554154,0.4372484087944031,0.4722152650356293,-0.03844777626960317,0.9259514291684277,0.00011899871606146917,2.6713441911851987e-05,276,0.001653430750593543,0.0009280722588300705,0.12822139095425367,std_L1_mixed,50,0.03837229683995247,0.03789952024817467,0.47277671098709106,0.001,strong,8,0.05,0,512
0,sports,266,0.15377762913703918,518,3.321392068755813e-05,0.03432745859026909,-1032.5262096775548,0.6261579394340515,0.6547843217849731,-0.022347909811485087,0.9562811891468375,0.00010159431985812262,3.1544284865958616e-05,396,0.0007490096613764763,0.00042761597433127463,0.23758307855411007,std_L1_mixed,100,0.01145932450890541,0.010968527756631374,0.4907965660095215,0.001,strong,8,0.05,0,512
1,technology,385,0.16066493093967438,491,3.24642205669079e-05,0.039572156965732574,-1217.946737539214,0.42245396971702576,0.48543792963027954,-0.06937385305981383,0.8702533016656593,6.0714657593052834e-05,1.7062833649106324e-05,389,0.0007490096613764763,0.00042761597433127463,0.14198407238180732,std_L1_mixed,100,0.01145932450890541,0.010968527756631374,0.4907965660095215,0.001,strong,8,0.05,0,512
2,science,423,0.1588476002216339,475,3.3735737815732136e-05,0.045567452907562256,-1349.717503371012,0.3819601237773895,0.3766928017139435,0.006942993056547949,1.0139830437418753,5.065720324637368e-05,1.3105124708090443e-05,138,0.0007490096613764763,0.00042761597433127463,0.11846424401504056,std_L1_mixed,100,0.01145932450890541,0.010968527756631374,0.4907965660095215,0.001,strong,8,0.05,0,512
3,music,238,0.11792229115962982,519,3.558028402039781e-05,0.055184777826070786,-1549.99313550844,0.5661872029304504,0.5111904144287109,0.05104690046009785,1.107585697762633,6.985918298596516e-05,1.660823545535095e-05,268,0.0007490096613764763,0.00042761597433127463,0.16336897360264702,std_L1_mixed,100,0.01145932450890541,0.010968527756631374,0.4907965660095215,0.001,strong,8,0.05,0,512
4,weather,55,0.13575761020183563,491,3.063455005758442e-05,0.04775457829236984,-1557.8470091369884,0.5902448892593384,0.6074462532997131,-0.014362103288165229,0.9716824761635127,6.623211811529472e-05,1.9129711290588602e-05,428,0.0007490096613764763,0.00042761597433127463,0.1548869124077617,std_L1_mixed,100,0.01145932450890541,0.010968527756631374,0.4907965660095215,0.001,strong,8,0.05,0,512
5,food,338,0.13932770490646362,506,3.1923580536386e-05,0.03206029161810875,-1003.2824167948364,0.3669320344924927,0.36638325452804565,0.0007483547188774136,1.0014978030318986,7.136839121812955e-05,1.724817957438063e-05,154,0.0007490096613764763,0.00042761597433127463,0.1668983277877782,std_L1_mixed,100,0.01145932450890541,0.010968527756631374,0.4907965660095215,0.001,strong,8,0.05,0,512
0,sports,266,0.1574002504348755,518,3.321392068755813e-05,0.02108122408390045,-633.7104771972,0.6673855185508728,0.6949422955513,-0.020227713559758085,0.9603466549952425,6.831957580288872e-05,1.7506165022496134e-05,76,0.0005091920029371977,0.00029101702966727316,0.23476143525428295,std_L1_mixed,150,0.005042026285082102,0.004531624726951122,0.5104013681411743,0.001,strong,8,0.05,0,512
1,technology,385,0.15791605412960052,491,3.24642205669079e-05,0.03066197596490383,-943.4851742928846,0.4261651933193207,0.4932534992694855,-0.07296817626318056,0.8639881629032434,5.988721750327386e-05,1.4553090295521542e-05,18,0.0005091920029371977,0.00029101702966727316,0.2057859547462168,std_L1_mixed,150,0.005042026285082102,0.004531624726951122,0.5104013681411743,0.001,strong,8,0.05,0,512
2,science,423,0.15761913359165192,475,3.3735737815732136e-05,0.03253031149506569,-963.2685364843909,0.4040576219558716,0.3979155123233795,0.007658747273902917,1.0154356874459913,6.86646017129533e-05,1.7310258044744842e-05,484,0.0005091920029371977,0.00029101702966727316,0.2359470219165943,std_L1_mixed,150,0.005042026285082102,0.004531624726951122,0.5104013681411743,0.001,strong,8,0.05,0,512
3,music,251,0.11493366956710815,519,3.558028402039781e-05,0.04489578306674957,-1260.8162850862852,0.468288779258728,0.5340278744697571,-0.06558715183531753,0.8768994894783402,7.134298357414082e-05,2.3362834326690063e-05,339,0.0005091920029371977,0.00029101702966727316,0.24515054466248398,std_L1_mixed,150,0.005042026285082102,0.004531624726951122,0.5104013681411743,0.001,strong,8,0.05,0,512
4,weather,55,0.14194384217262268,491,3.063455005758442e-05,0.037902459502220154,-1236.2454693713019,0.5998362898826599,0.617134690284729,-0.014214307934891509,0.9719697978511205,7.220334373414516e-05,2.3418511773343198e-05,339,0.0005091920029371977,0.00029101702966727316,0.24810693576451545,std_L1_mixed,150,0.005042026285082102,0.004531624726951122,0.5104013681411743,0.001,strong,8,0.05,0,512
5,food,338,0.14741931855678558,506,3.1923580536386e-05,0.02137567847967148,-668.5889825302908,0.3742285966873169,0.36904558539390564,0.006973215737382783,1.0140443385806546,6.784078141208738e-05,1.2744905689032748e-05,236,0.0005091920029371977,0.00029101702966727316,0.23311618999250733,std_L1_mixed,150,0.005042026285082102,0.004531624726951122,0.5104013681411743,0.001,strong,8,0.05,0,512
0,sports,266,0.15766017138957977,518,3.321392068755813e-05,0.01727983169257641,-519.2586992023106,0.6783999800682068,0.7059652209281921,-0.019911827197784917,0.9609538123800473,7.225334411486983e-05,2.2150861695990898e-05,302,0.0003869617939926684,0.0002267121890326962,0.3187007461065483,std_L1_mixed,200,0.0029586958698928356,0.002449172083288431,0.5095237493515015,0.001,strong,8,0.05,0,512
1,technology,385,0.154170960187912,491,3.24642205669079e-05,0.02773839421570301,-853.4296729411766,0.4246290624141693,0.4923379719257355,-0.07384006865841905,0.8624747185932541,7.179410749813542e-05,2.39007240452338e-05,128,0.0003869617939926684,0.0002267121890326962,0.31667510903485757,std_L1_mixed,200,0.0029586958698928356,0.002449172083288431,0.5095237493515015,0.001,strong,8,0.05,0,512
2,science,423,0.15585453808307648,475,3.3735737815732136e-05,0.02860989421606064,-847.0589197210306,0.4111933410167694,0.40530380606651306,0.007213172635279141,1.014531136191646,8.07221804279834e-05,3.75319505110383e-05,444,0.0003869617939926684,0.0002267121890326962,0.35605575693279545,std_L1_mixed,200,0.0029586958698928356,0.002449172083288431,0.5095237493515015,0.001,strong,8,0.05,0,512
3,music,251,0.11484237015247345,519,3.558028402039781e-05,0.04012134298682213,-1126.6284876251264,0.4694141447544098,0.5357116460800171,-0.06595940654450319,0.8762440380507518,4.653862924897112e-05,1.0697319339669775e-05,292,0.0003869617939926684,0.0002267121890326962,0.20527625463041652,std_L1_mixed,200,0.0029586958698928356,0.002449172083288431,0.5095237493515015,0.001,strong,8,0.05,0,512
4,weather,55,0.14367437362670898,491,3.063455005758442e-05,0.03663954883813858,-1195.0204270422123,0.6077845692634583,0.6258133053779602,-0.014614759265530467,0.9711914948571947,6.051204400137067e-05,1.8004344383371063e-05,409,0.0003869617939926684,0.0002267121890326962,0.2669112939742838,std_L1_mixed,200,0.0029586958698928356,0.002449172083288431,0.5095237493515015,0.001,strong,8,0.05,0,512
5,food,338,0.15163999795913696,506,3.1923580536386e-05,0.017618423327803612,-550.8936936233927,0.3772962689399719,0.37038663029670715,0.009241402415255052,1.018655177837218,4.833527054870501e-05,1.0009589459514245e-05,154,0.0003869617939926684,0.0002267121890326962,0.21320102170833494,std_L1_mixed,200,0.0029586958698928356,0.002449172083288431,0.5095237493515015,0.001,strong,8,0.05,0,512
0,sports,266,0.15874934196472168,518,3.321392068755813e-05,0.015881523489952087,-477.158635988513,0.68057781457901,0.7071188688278198,-0.019125976429078942,0.9624659091370795,7.654632645426318e-05,2.9027745767962188e-05,101,0.00036713367444463074,0.00020135282829869539,0.3801601731690151,std_L1_mixed,250,0.0022378521971404552,0.0017279994208365679,0.5098527669906616,0.001,strong,8,0.05,0,512
1,technology,385,0.1526239812374115,491,3.24642205669079e-05,0.02581418678164482,-794.1580397035692,0.4225326180458069,0.48966193199157715,-0.07359100447060234,0.8629067971410264,0.00010582474351394922,2.573346318968106e-05,510,0.00036713367444463074,0.00020135282829869539,0.5255686939316073,std_L1_mixed,250,0.0022378521971404552,0.0017279994208365679,0.5098527669906616,0.001,strong,8,0.05,0,512
2,science,423,0.15372662246227264,475,3.3735737815732136e-05,0.027176767587661743,-804.5779580255785,0.4200114607810974,0.4130603075027466,0.008344002833309803,1.016828397654792,6.853647209936753e-05,1.2708211215795018e-05,18,0.00036713367444463074,0.00020135282829869539,0.3403799804456564,std_L1_mixed,250,0.0022378521971404552,0.0017279994208365679,0.5098527669906616,0.001,strong,8,0.05,0,512
3,music,251,0.11438658833503723,519,3.558028402039781e-05,0.037240929901599884,-1045.673175334319,0.4692690670490265,0.5356482267379761,-0.0660543503816698,0.876076937930031,8.106773748295382e-05,2.626741297717672e-05,19,0.00036713367444463074,0.00020135282829869539,0.40261533828608126,std_L1_mixed,250,0.0022378521971404552,0.0017279994208365679,0.5098527669906616,0.001,strong,8,0.05,0,512
4,weather,55,0.14308960735797882,491,3.063455005758442e-05,0.034217577427625656,-1115.9603028719482,0.6137139797210693,0.631896436214447,-0.01459722567729934,0.971225559817111,4.860640910919756e-05,1.1899415767402388e-05,4,0.00036713367444463074,0.00020135282829869539,0.24139918608788324,std_L1_mixed,250,0.0022378521971404552,0.0017279994208365679,0.5098527669906616,0.001,strong,8,0.05,0,512
5,food,338,0.15402533113956451,506,3.1923580536386e-05,0.01635381206870079,-511.27999120527784,0.3790549039840698,0.37049034237861633,0.011426343549974138,1.0231168006142872,5.5225442338269204e-05,2.2040490875951946e-05,27,0.00036713367444463074,0.00020135282829869539,0.27427199573314875,std_L1_mixed,250,0.0022378521971404552,0.0017279994208365679,0.5098527669906616,0.001,strong,8,0.05,0,512
0,sports,266,0.15929976105690002,518,3.321392068755813e-05,0.015213738195598125,-457.0530519314484,0.6764017343521118,0.7030465006828308,-0.0193155244690199,0.9621009763566846,7.644993456779048e-05,2.4690818463568576e-05,70,0.00028274310170672834,0.0001779539743438363,0.4296050954752579,std_L1_mixed,300,0.0018407399766147137,0.0013283935841172934,0.5123463869094849,0.001,strong,8,0.05,0,512
1,technology,385,0.15178538858890533,491,3.24642205669079e-05,0.024542376399040222,-754.9822849427957,0.4208081364631653,0.48749789595603943,-0.07342212467865016,0.8631998852136855,8.706888183951378e-05,2.7923088055104017e-05,486,0.00028274310170672834,0.0001779539743438363,0.48927753185216794,std_L1_mixed,300,0.0018407399766147137,0.0013283935841172934,0.5123463869094849,0.001,strong,8,0.05,0,512
2,science,314,0.1529826670885086,475,3.3735737815732136e-05,0.02534884214401245,-750.3943086431358,0.5438633561134338,0.58040452003479,-0.03250218597504136,0.9370418871142064,5.6281678553204983e-05,1.3212824342190288e-05,24,0.00028274310170672834,0.0001779539743438363,0.3162709821146706,std_L1_mixed,300,0.0018407399766147137,0.0013283935841172934,0.5123463869094849,0.001,strong,8,0.05,0,512
3,music,251,0.11391317844390869,519,3.558028402039781e-05,0.03480704501271248,-977.2677399227678,0.4675888121128082,0.5335097908973694,-0.06584863661567272,0.8764390294729706,4.03332851419691e-05,1.1746669770218432e-05,104,0.00028274310170672834,0.0001779539743438363,0.2266500934527513,std_L1_mixed,300,0.0018407399766147137,0.0013283935841172934,0.5123463869094849,0.001,strong,8,0.05,0,512
4,weather,55,0.14257292449474335,491,3.063455005758442e-05,0.03428366780281067,-1118.117683114302,0.6118581891059875,0.6304164528846741,-0.014938937817774962,0.9705618827056527,0.00010475145245436579,2.131012843165081e-05,154,0.00028274310170672834,0.0001779539743438363,0.5886435088172027,std_L1_mixed,300,0.0018407399766147137,0.0013283935841172934,0.5123463869094849,0.001,strong,8,0.05,0,512
5,food,338,0.15443740785121918,506,3.1923580536386e-05,0.015247737057507038,-476.63240600456766,0.3800739049911499,0.37127214670181274,0.01171465285850396,1.0237069980348843,5.0147846195613965e-05,1.395471190335229e-05,510,0.00028274310170672834,0.0001779539743438363,0.28180233736683935,std_L1_mixed,300,0.0018407399766147137,0.0013283935841172934,0.5123463869094849,0.001,strong,8,0.05,0,512
0,sports,266,0.15948225557804108,518,3.321392068755813e-05,0.013834567740559578,-415.5291852826274,0.6748085021972656,0.7011627554893494,-0.019153200296393155,0.9624134871541691,6.45494437776506e-05,1.9764924218179658e-05,410,0.00025914038997143507,0.00016385897470172495,0.3939329139659152,std_L1_mixed,350,0.0016770072979852557,0.0011708703823387623,0.5061368942260742,0.001,strong,8,0.05,0,512
1,technology,385,0.15306787192821503,491,3.24642205669079e-05,0.024105897173285484,-741.5373537327506,0.417208194732666,0.4836778938770294,-0.07378257833808698,0.8625744351528973,5.728530959459022e-05,1.8492492017685436e-05,117,0.00025914038997143507,0.00016385897470172495,0.34960129189912403,std_L1_mixed,350,0.0016770072979852557,0.0011708703823387623,0.5061368942260742,0.001,strong,8,0.05,0,512
2,science,314,0.1529533416032791,475,3.3735737815732136e-05,0.024506667628884315,-725.4304411040795,0.5440022349357605,0.5801231265068054,-0.032132440463194745,0.9377358024564476,6.904549081809819e-05,2.21148002310656e-05,27,0.00025914038997143507,0.00016385897470172495,0.4213714294405378,std_L1_mixed,350,0.0016770072979852557,0.0011708703823387623,0.5061368942260742,0.001,strong,8,0.05,0,512
3,music,418,0.11334329098463058,519,3.558028402039781e-05,0.033432286232709885,-938.6295227411331,0.5299620032310486,0.5573066473007202,-0.025149850319697183,0.9509342770062827,7.228460162878036e-05,2.636453791637905e-05,236,0.00025914038997143507,0.00016385897470172495,0.44113910342245244,std_L1_mixed,350,0.0016770072979852557,0.0011708703823387623,0.5061368942260742,0.001,strong,8,0.05,0,512
4,weather,55,0.14406049251556396,491,3.063455005758442e-05,0.03161254897713661,-1030.924669557384,0.6072603464126587,0.6261865496635437,-0.015344157221239768,0.9697754399885965,4.8616981075610965e-05,1.0953655873890966e-05,111,0.00025914038997143507,0.00016385897470172495,0.29670014027250613,std_L1_mixed,350,0.0016770072979852557,0.0011708703823387623,0.5061368942260742,0.001,strong,8,0.05,0,512
5,food,338,0.155403271317482,506,3.1923580536386e-05,0.014710823073983192,-459.81367960596856,0.38007164001464844,0.37181589007377625,0.010980032918089433,1.0222038378112235,5.00202841067221e-05,1.2286526725802105e-05,502,0.00025914038997143507,0.00016385897470172495,0.3052642303695027,std_L1_mixed,350,0.0016770072979852557,0.0011708703823387623,0.5061368942260742,0.001,strong,8,0.05,0,512
0,sports,266,0.1609245389699936,518,3.321392068755813e-05,0.013227504678070545,-397.25181749090297,0.6694615483283997,0.6952938437461853,-0.018928150332665903,0.9628469239608499,9.147579839918762e-05,3.599356932681985e-05,44,0.0003103212220594287,0.0001933188905240968,0.47318602790449665,std_L1_mixed,400,0.0016176647040992975,0.001112450147047639,0.5052144527435303,0.001,strong,8,0.05,0,512
1,technology,385,0.15530671179294586,491,3.24642205669079e-05,0.02322693169116974,-714.4624559008645,0.4139372706413269,0.4806239604949951,-0.07454681332824013,0.8612497421113069,7.340766751440242e-05,2.932597453764174e-05,365,0.0003103212220594287,0.0001933188905240968,0.37972319691918116,std_L1_mixed,400,0.0016176647040992975,0.001112450147047639,0.5052144527435303,0.001,strong,8,0.05,0,512
2,science,314,0.15241669118404388,475,3.3735737815732136e-05,0.023263925686478615,-688.5928917860202,0.5431113243103027,0.5791283249855042,-0.032093858363374625,0.937808239556949,7.0936992415227e-05,3.017201743205078e-05,353,0.0003103212220594287,0.0001933188905240968,0.36694288828148414,std_L1_mixed,400,0.0016176647040992975,0.001112450147047639,0.5052144527435303,0.001,strong,8,0.05,0,512
3,music,418,0.11460351943969727,519,3.558028402039781e-05,0.03175731375813484,-891.5536639160899,0.5254331827163696,0.5524491667747498,-0.025063944892033195,0.9510977747924215,5.06204814882949e-05,2.0754321667482145e-05,26,0.0003103212220594287,0.0001933188905240968,0.2618496365730773,std_L1_mixed,400,0.0016176647040992975,0.001112450147047639,0.5052144527435303,0.001,strong,8,0.05,0,512
4,weather,55,0.14559777081012726,491,3.063455005758442e-05,0.031163498759269714,-1016.2663768008553,0.6028720736503601,0.6215795874595642,-0.015278278637364568,0.9699032531221053,7.369002560153604e-05,2.4412578568444587e-05,429,0.0003103212220594287,0.0001933188905240968,0.3811837788876972,std_L1_mixed,400,0.0016176647040992975,0.001112450147047639,0.5052144527435303,0.001,strong,8,0.05,0,512
5,food,338,0.1554136574268341,506,3.1923580536386e-05,0.014386722818017006,-449.66130194756636,0.37962982058525085,0.37049221992492676,0.01218148520512012,1.0246633800179175,4.815325155504979e-05,1.1429898222559132e-05,14,0.0003103212220594287,0.0001933188905240968,0.24908714909038052,std_L1_mixed,400,0.0016176647040992975,0.001112450147047639,0.5052144527435303,0.001,strong,8,0.05,0,512
0,sports,266,0.16095447540283203,518,3.321392068755813e-05,0.01247438509017229,-374.5770007383732,0.6647109985351562,0.6903968453407288,-0.018954835758722633,0.9627955188282311,3.476582423900254e-05,9.764914466359187e-06,154,0.0003601764910854399,0.0001896996982395649,0.18326768243895863,std_L1_mixed,450,0.0015773851191625,0.0010754128452390432,0.5019722580909729,0.001,strong,8,0.05,0,512
1,technology,385,0.15614299476146698,491,3.24642205669079e-05,0.02233956940472126,-687.1289101197144,0.4104592204093933,0.4766964316368103,-0.07466244545477219,0.8610494741685477,4.7301073209382594e-05,1.541712845209986e-05,268,0.0003601764910854399,0.0001896996982395649,0.2493471175705333,std_L1_mixed,450,0.0015773851191625,0.0010754128452390432,0.5019722580909729,0.001,strong,8,0.05,0,512
2,science,314,0.15356700122356415,475,3.3735737815732136e-05,0.022331230342388153,-660.9457918014924,0.5369047522544861,0.5726131200790405,-0.03218367940988294,0.9376396104999801,5.901311305933632e-05,2.1809952158946544e-05,492,0.0003601764910854399,0.0001896996982395649,0.31108701434898317,std_L1_mixed,450,0.0015773851191625,0.0010754128452390432,0.5019722580909729,0.001,strong,8,0.05,0,512
3,music,418,0.11741406470537186,519,3.558028402039781e-05,0.029817363247275352,-837.0304775574833,0.5238754749298096,0.5507557392120361,-0.02501347781299765,0.9511938380658139,4.972856550011784e-05,1.2394028999551665e-05,57,0.0003601764910854399,0.0001896996982395649,0.2621436180418896,std_L1_mixed,450,0.0015773851191625,0.0010754128452390432,0.5019722580909729,0.001,strong,8,0.05,0,512
4,weather,55,0.14735625684261322,491,3.063455005758442e-05,0.02869502082467079,-935.6881457062043,0.5931041240692139,0.6127856969833374,-0.016321203154142722,0.9678817852801864,4.886687020189129e-05,1.2113961929571815e-05,130,0.0003601764910854399,0.0001896996982395649,0.2576012002010561,std_L1_mixed,450,0.0015773851191625,0.0010754128452390432,0.5019722580909729,0.001,strong,8,0.05,0,512
5,food,338,0.15670765936374664,506,3.1923580536386e-05,0.013039744459092617,-407.4674661027654,0.3796275854110718,0.37062880396842957,0.01199427482402635,1.024279740547665,6.987917004153132e-05,2.415187918813899e-05,154,0.0003601764910854399,0.0001896996982395649,0.3683673212010919,std_L1_mixed,450,0.0015773851191625,0.0010754128452390432,0.5019722580909729,0.001,strong,8,0.05,0,512
0,sports,266,0.16178755462169647,518,3.321392068755813e-05,0.012167761102318764,-365.3452096015745,0.6568751931190491,0.6818090677261353,-0.018625657408631587,0.9634298142667125,3.794297663262114e-05,1.0758010830613784e-05,31,0.00027806346770375967,0.0001656006061239168,0.22912341501398542,std_L1_mixed,500,0.0014940272085368633,0.001000482589006424,0.4935445785522461,0.001,strong,8,0.05,0,512
1,technology,385,0.15793533623218536,491,3.24642205669079e-05,0.02099337801337242,-645.6619866459951,0.4067280888557434,0.4729148745536804,-0.0752427833776725,0.8600450147379023,5.771555515821092e-05,1.8925813492387533e-05,256,0.00027806346770375967,0.0001656006061239168,0.3485226060495244,std_L1_mixed,500,0.0014940272085368633,0.001000482589006424,0.4935445785522461,0.001,strong,8,0.05,0,512
2,science,314,0.15403088927268982,475,3.3735737815732136e-05,0.02114848606288433,-625.8867025085593,0.5337575674057007,0.5689294338226318,-0.031896509216837184,0.9381788430906095,4.509328573476523e-05,1.1693971828208305e-05,456,0.00027806346770375967,0.0001656006061239168,0.2723014517756116,std_L1_mixed,500,0.0014940272085368633,0.001000482589006424,0.4935445785522461,0.001,strong,8,0.05,0,512
3,music,418,0.11987921595573425,519,3.558028402039781e-05,0.028299741446971893,-794.3770305872463,0.5201000571250916,0.5469032526016235,-0.02512006755836235,0.9509909570679301,6.65014231344685e-05,1.920239083119668e-05,454,0.00027806346770375967,0.0001656006061239168,0.4015771698512333,std_L1_mixed,500,0.0014940272085368633,0.001000482589006424,0.4935445785522461,0.001,strong,8,0.05,0,512
4,weather,55,0.1497761756181717,491,3.063455005758442e-05,0.027553601190447807,-898.4289205888708,0.5892454385757446,0.6083114147186279,-0.01592072721326526,0.9686575241428316,7.715848187217489e-05,2.843131369445473e-05,454,0.00027806346770375967,0.0001656006061239168,0.4659311533467881,std_L1_mixed,500,0.0014940272085368633,0.001000482589006424,0.4935445785522461,0.001,strong,8,0.05,0,512
5,food,338,0.15846629440784454,506,3.1923580536386e-05,0.012779371812939644,-399.31134346169506,0.3779650628566742,0.3688688278198242,0.01217972969439444,1.02465978175498,6.23301966697909e-05,1.9806355339824222e-05,477,0.00027806346770375967,0.0001656006061239168,0.3763886965894395,std_L1_mixed,500,0.0014940272085368633,0.001000482589006424,0.4935445785522461,0.001,strong,8,0.05,0,512
0,sports,266,0.1625061333179474,518,3.321392068755813e-05,0.01120762713253498,-336.43763347082665,0.6518617272377014,0.676111102104187,-0.018260444903754964,0.9641340240792421,3.4505330404499546e-05,8.091684321698267e-06,321,0.0002499475667718798,0.00015962522593326867,0.21616464431981358,std_L1_mixed,550,0.001445178990252316,0.000952182337641716,0.4929966330528259,0.001,strong,8,0.05,0,512
1,technology,385,0.161497563123703,491,3.24642205669079e-05,0.020060358569025993,-616.9220569845522,0.4006432294845581,0.4663580358028412,-0.07579551286876654,0.8590893479597759,4.9075322749558836e-05,1.7482296243542805e-05,429,0.0002499475667718798,0.00015962522593326867,0.30744089573056504,std_L1_mixed,550,0.001445178990252316,0.000952182337641716,0.4929966330528259,0.001,strong,8,0.05,0,512
2,science,314,0.15653260052204132,475,3.3735737815732136e-05,0.01927114464342594,-570.238257110265,0.5290051102638245,0.5636849403381348,-0.03173803013748044,0.938476554938167,6.0790673160227016e-05,2.1047182599431835e-05,219,0.0002499475667718798,0.00015962522593326867,0.3808337461950207,std_L1_mixed,550,0.001445178990252316,0.000952182337641716,0.4929966330528259,0.001,strong,8,0.05,0,512
3,music,418,0.1210983470082283,519,3.558028402039781e-05,0.026797577738761902,-752.1580402854875,0.51472008228302,0.5408673286437988,-0.024770327726926875,0.9516568028930311,7.020876364549622e-05,2.1562223992077634e-05,321,0.0002499475667718798,0.00015962522593326867,0.43983501226185884,std_L1_mixed,550,0.001445178990252316,0.000952182337641716,0.4929966330528259,0.001,strong,8,0.05,0,512
